L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
9110.jpg,3051.jpg,1 Point,1 Point,490 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,1107.4371816250004,p,0.27438108299975283,1107.7639710000003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9101.jpg,9571.jpg,2 Points,2 Points,492 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,1112.0099245000001,p,0.17240362399934384,1112.2371188750003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5410.jpg,1450.jpg,5 Points,5 Points,497 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,1116.4866873339997,p,0.3299204989989448,1116.8528869170004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
F149.jpg,3030.jpg,0 Points,0 Points,497 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,1121.1176428750005,p,0.0760731249993114,1121.2698087090002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3266.jpg,7360.jpg,1 Point,1 Point,498 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,6,6,6,,,,,,,,,,,,,,,,,,,1125.5079057089997,p,0.014127248999102449,1125.6071955420002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5660.jpg,5201.jpg,0 Points,0 Points,498 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,7,7,7,,,,,,,,,,,,,,,,,,,1129.8219542920006,p,0.12127958299970487,1129.9874865419997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1945.jpg,2800.jpg,4 Points,4 Points,502 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,8,8,8,,,,,,,,,,,,,,,,,,,1134.2451529999998,p,0.1412179159997322,1134.4344980000005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3000.jpg,6200.jpg,5 Points,5 Points,507 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,9,9,9,,,,,,,,,,,,,,,,,,,1138.689522834,p,0.31171549999999115,1139.057378042,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2215.jpg,2512.jpg,1 Point,1 Point,508 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,10,10,10,,,,,,,,,,,,,,,,,,,1143.3038944170003,p,0.10657029099911597,1143.4625678339999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5460.jpg,5800.jpg,0 Points,0 Points,508 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,11,11,11,,,,,,,,,,,,,,,,,,,1147.7430247090006,p,0.21302758299952984,1148.00598,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3061.jpg,2717.jpg,4 Points,4 Points,512 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,12,12,12,,,,,,,,,,,,,,,,,,,1152.2559877499998,p,0.08337083300011727,1152.3781024170003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7380.jpg,1220.jpg,1 Point,1 Point,513 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,13,13,13,,,,,,,,,,,,,,,,,,,1156.6497781670005,p,0.5819350829997347,1157.2629658340002,1,0.6398536669994428,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1740.jpg,7480.jpg,0 Points,0 Points,513 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,14,14,14,,,,,,,,,,,,,,,,,,,1162.2026824590002,p,0.37532399999872723,1162.625377167,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7285.jpg,4233.jpg,5 Points,5 Points,518 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,15,15,15,,,,,,,,,,,,,,,,,,,1166.8866502090004,p,0.041013749999365245,1166.9679871670005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6830.jpg,6212.jpg,4 Points,4 Points,522 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,16,16,16,,,,,,,,,,,,,,,,,,,1171.2485355,p,0.15697445799924026,1171.4422169999998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7830.jpg,2499.jpg,3 Points,3 Points,525 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,17,17,17,,,,,,,,,,,,,,,,,,,1175.7068815419998,p,0.04989004099934391,1175.8085244169997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9520.jpg,1931.jpg,3 Points,3 Points,528 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,18,18,18,,,,,,,,,,,,,,,,,,,1180.060748459,p,0.14939891699941654,1180.247582084,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9160.jpg,1200.jpg,4 Points,4 Points,532 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,19,19,19,,,,,,,,,,,,,,,,,,,1184.5100745,p,0.097601957999359,1184.649103625,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2020.jpg,1947.jpg,5 Points,5 Points,537 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,20,20,20,,,,,,,,,,,,,,,,,,,1188.9062888340004,p,0.10882416699951136,1189.0703209590001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
4535.jpg,1811.jpg,1 Point,1 Point,538 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,21,21,21,,,,,,,,,,,,,,,,,,,1193.3247777920005,p,0.2732644990001063,1193.6456602090002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9910.jpg,6940.jpg,2 Points,2 Points,540 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,22,22,22,,,,,,,,,,,,,,,,,,,1197.8940826670005,p,0.08343145799881313,1198.0311165000003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9480.jpg,9250.jpg,0 Points,0 Points,540 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,23,23,23,,,,,,,,,,,,,,,,,,,1202.3027275840004,p,0.3447428739991665,1202.6855918339998,,,1213.091284084,space,2.0334347489997526,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1660.jpg,2840.jpg,2 Points,2 Points,542 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,1218.4357310000005,p,0.7741308329996173,1219.2527903750006,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2691.jpg,7640.jpg,0 Points,0 Points,542 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,1,1,1,,,,,,,,,,,,,,,,,,,1223.5127867090005,p,0.044246457999179256,1223.5937411670002,0,0.5266118749996167,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9180.jpg,9046.jpg,3 Points,3 Points,545 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,2,2,2,,,,,,,,,,,,,,,,,,,1228.4059257090003,p,0.8790459999991072,1229.3251365000006,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8041.jpg,2271.jpg,2 Points,2 Points,547 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,3,3,3,,,,,,,,,,,,,,,,,,,1233.5833708750006,p,0.14875220799967792,1233.771379375,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1661.jpg,1321.jpg,3 Points,3 Points,550 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,4,4,4,,,,,,,,,,,,,,,,,,,1238.0264054170002,p,0.7939808330002052,1238.853703459,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9430.jpg,3010.jpg,5 Points,5 Points,555 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,5,5,5,,,,,,,,,,,,,,,,,,,1243.1280434999999,p,0.01969754199944873,1243.1805800000002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2616.jpg,7238.jpg,4 Points,4 Points,559 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,6,6,6,,,,,,,,,,,,,,,,,,,1247.4480384999997,p,0.20764299999973446,1247.6962956670004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9470.jpg,9400.jpg,3 Points,3 Points,562 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,7,7,7,,,,,,,,,,,,,,,,,,,1251.9569919169999,p,0.4433558749997246,1252.4345563750003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8260.jpg,8280.jpg,3 Points,3 Points,565 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,8,8,8,,,,,,,,,,,,,,,,,,,1256.699544917,p,0.6140447079997102,1257.3437543750006,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9230.jpg,9181.jpg,0 Points,0 Points,565 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,9,9,9,,,,,,,,,,,,,,,,,,,1261.6213633750003,p,0.02564516599977651,1261.6980573749997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6834.jpg,9120.jpg,5 Points,5 Points,570 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,10,10,10,,,,,,,,,,,,,,,,,,,1265.9729685840002,p,0.031433873999048956,1266.0412880000003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2440.jpg,7351.jpg,4 Points,4 Points,574 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,11,11,11,,,,,,,,,,,,,,,,,,,1270.306960125,p,0.3067817079991073,1270.6574156249999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9280.jpg,9390.jpg,1 Point,1 Point,575 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,12,12,12,,,,,,,,,,,,,,,,,,,1274.91756575,p,0.009122624999690743,1274.967946459,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7186.jpg,9182.jpg,2 Points,2 Points,577 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,13,13,13,,,,,,,,,,,,,,,,,,,1279.2273597920002,p,0.04037412499928905,1279.3133897919997,2,0.46988341699943703,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7820.jpg,1121.jpg,0 Points,0 Points,577 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,14,14,14,,,,,,,,,,,,,,,,,,,1284.0780074590002,p,0.05561029099862935,1284.182715084,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1110.jpg,9331.jpg,2 Points,2 Points,579 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,15,15,15,,,,,,,,,,,,,,,,,,,1288.4316984590005,p,0.14328687499983062,1288.6166952089998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9001.jpg,9620.jpg,1 Point,1 Point,580 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,16,16,16,,,,,,,,,,,,,,,,,,,1292.8680196249998,p,0.0653933749999851,1292.988557959,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5535.jpg,8210.jpg,3 Points,3 Points,583 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,17,17,17,,,,,,,,,,,,,,,,,,,1297.2347393750006,p,0.07713870799943834,1297.3565773340006,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7950.jpg,7187.jpg,1 Point,1 Point,584 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,18,18,18,,,,,,,,,,,,,,,,,,,1301.6095773750003,p,0.11705554199943435,1301.760347042,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3250.jpg,A053.jpg,3 Points,3 Points,587 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,19,19,19,,,,,,,,,,,,,,,,,,,1306.0280865840004,p,0.041929541998797504,1306.1352407089998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2205.jpg,3053.jpg,4 Points,4 Points,591 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,20,20,20,,,,,,,,,,,,,,,,,,,1310.3825569170003,p,0.3312565829992309,1310.7482317920003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5594.jpg,5750.jpg,5 Points,5 Points,596 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,21,21,21,,,,,,,,,,,,,,,,,,,1315.0115419169997,p,0.15182658299909235,1315.2271044999998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6900.jpg,8531.jpg,4 Points,4 Points,600 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,22,22,22,,,,,,,,,,,,,,,,,,,1319.4819819590002,p,0.636879124999723,1320.1646326250002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1019.jpg,2120.jpg,0 Points,0 Points,600 points,PS2_L10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,23,23,23,,,,,,,,,,,,,,,,,,,1324.4245541669998,p,0.857393582999066,1325.32479125,,,1335.7019832920005,space,1.415099249999912,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
